municipality_id,district_id,municipality,district,project_name,project_num,project_id,supply_demand_year,typology,layout,total_supply,total_demand,occupancy_rate,SHAPE_Length,SHAPE_Area
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,All property types,4 beds,1,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,Villa / Townhouse,6 beds,90,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,All property types,7+ beds,59,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,Villa / Townhouse,5 beds,71,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,All property types,5 beds,71,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,Villa / Townhouse,All beds,370,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,Villa / Townhouse,7+ beds,59,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,Villa / Townhouse,Undefined,149,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,All property types,6 beds,90,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,Villa / Townhouse,4 beds,1,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,All property types,7+ beds,59,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,All property types,4 beds,1,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,All property types,All beds,370,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,Villa / Townhouse,5 beds,71,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,Villa / Townhouse,Undefined,149,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,All property types,5 beds,71,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2027,All property types,Undefined,149,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,Villa / Townhouse,6 beds,90,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,Villa / Townhouse,7+ beds,59,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,All property types,6 beds,90,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,Villa / Townhouse,All beds,370,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,All property types,All beds,370,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Reem Hills – Phase 1A,2022/110193,1339,2028,All property types,Undefined,149,,0.000000000000000,3499.786326161367469,717780.931558725424111
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,All property types,All beds,35,33,94.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,All property types,1 bed,15,15,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,All property types,3 beds,3,3,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,All property types,2 beds,16,14,88.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,Apartment / Duplex,4 beds,1,1,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,Apartment / Duplex,1 bed,15,14,93.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,All property types,4 beds,1,1,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,Apartment / Duplex,2 beds,16,14,88.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,All property types,4 beds,1,1,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,Apartment / Duplex,2 beds,16,12,75.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,Apartment / Duplex,1 bed,15,15,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,All property types,3 beds,3,3,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,All property types,All beds,35,30,86.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,All property types,1 bed,15,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,Apartment / Duplex,3 beds,3,3,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,Apartment / Duplex,All beds,35,30,86.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,Apartment / Duplex,3 beds,3,3,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,Apartment / Duplex,4 beds,1,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2022,Apartment / Duplex,All beds,35,33,94.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,All property types,1 bed,15,14,93.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,Apartment / Duplex,4 beds,1,1,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,All property types,1 bed,15,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,All property types,1 bed,15,14,93.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,All property types,2 beds,16,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,All property types,2 beds,16,16,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,All property types,2 beds,16,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2023,All property types,2 beds,16,12,75.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,Apartment / Duplex,1 bed,15,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,All property types,3 beds,3,3,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,All property types,3 beds,3,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,All property types,All beds,35,34,97.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,Apartment / Duplex,3 beds,3,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,All property types,4 beds,1,1,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,Apartment / Duplex,4 beds,1,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,Apartment / Duplex,1 bed,15,14,93.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,All property types,4 beds,1,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,Apartment / Duplex,2 beds,16,16,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,Apartment / Duplex,All beds,35,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,All property types,3 beds,3,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,Apartment / Duplex,2 beds,16,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,Apartment / Duplex,3 beds,3,3,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,All property types,1 bed,15,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,Apartment / Duplex,2 beds,16,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,Apartment / Duplex,1 bed,15,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,Apartment / Duplex,4 beds,1,1,100.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,All property types,2 beds,16,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,Apartment / Duplex,All beds,35,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,Apartment / Duplex,3 beds,3,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2024,Apartment / Duplex,All beds,35,34,97.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,All property types,3 beds,3,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,Apartment / Duplex,1 bed,15,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,All property types,4 beds,1,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,All property types,4 beds,1,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,Apartment / Duplex,4 beds,1,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,Apartment / Duplex,3 beds,3,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,All property types,All beds,35,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2025,All property types,All beds,35,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,Apartment / Duplex,All beds,35,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,All property types,4 beds,1,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,All property types,1 bed,15,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2026,All property types,All beds,35,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,All property types,2 beds,16,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,Apartment / Duplex,2 beds,16,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,All property types,3 beds,3,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2027,All property types,All beds,35,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,Apartment / Duplex,4 beds,1,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,Apartment / Duplex,3 beds,3,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,Apartment / Duplex,All beds,35,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,Apartment / Duplex,1 bed,15,,0.000000000000000,398.756792046411874,6490.871802193125404
41,57,Abu Dhabi City,AL REEM ISLAND,Mangroves Place,2021/430340,1291,2028,Apartment / Duplex,2 beds,16,,0.000000000000000,398.756792046411874,6490.871802193125404
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2026,All property types,2 beds,26,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2026,All property types,All beds,391,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2026,All property types,1 bed,365,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2026,Apartment / Duplex,All beds,391,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2026,Apartment / Duplex,1 bed,365,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2027,All property types,1 bed,365,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2026,Apartment / Duplex,2 beds,26,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2027,Apartment / Duplex,All beds,391,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2027,All property types,2 beds,26,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2027,Apartment / Duplex,2 beds,26,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2027,All property types,All beds,391,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2028,All property types,All beds,391,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2028,All property types,1 bed,365,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2028,Apartment / Duplex,1 bed,365,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2027,Apartment / Duplex,1 bed,365,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2028,All property types,2 beds,26,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2028,Apartment / Duplex,2 beds,26,,0.000000000000000,264.707134433733131,4282.657881516840462
41,1330,Abu Dhabi City,YAS ISLAND,DIVA 1,2021/401179,1290,2028,Apartment / Duplex,All beds,391,,0.000000000000000,264.707134433733131,4282.657881516840462
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2027,Villa / Townhouse,Undefined,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2025,Villa / Townhouse,Undefined,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2026,Villa / Townhouse,Undefined,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2025,All property types,All beds,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2028,Villa / Townhouse,Undefined,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2026,All property types,Undefined,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2027,All property types,Undefined,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2025,All property types,Undefined,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2027,Villa / Townhouse,All beds,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2026,Villa / Townhouse,All beds,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2025,Villa / Townhouse,All beds,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2028,All property types,Undefined,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2026,All property types,All beds,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2028,Villa / Townhouse,All beds,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2027,All property types,All beds,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,The Magnolias,2021/385070,1288,2028,All property types,All beds,312,,0.000000000000000,2284.986370732574869,239620.693531177414116
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2025,All property types,Undefined,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2025,Villa / Townhouse,Undefined,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2026,Villa / Townhouse,Undefined,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2025,All property types,All beds,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2025,Villa / Townhouse,All beds,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2026,All property types,Undefined,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2027,Villa / Townhouse,Undefined,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2026,All property types,All beds,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2027,All property types,Undefined,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2026,Villa / Townhouse,All beds,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2028,Villa / Townhouse,Undefined,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2027,All property types,All beds,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2027,Villa / Townhouse,All beds,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2028,All property types,Undefined,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2028,All property types,All beds,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
,,Abu Dhabi City,YAS ISLAND,Yas Acres - The Dahlias,2021/386378,1289,2028,Villa / Townhouse,All beds,120,,0.000000000000000,1648.515037317730048,98210.485903261942440
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2026,Apartment / Duplex,All beds,345,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2026,Apartment / Duplex,2 beds,74,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2026,All property types,3 beds,24,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2026,All property types,1 bed,247,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2027,Apartment / Duplex,2 beds,74,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2026,Apartment / Duplex,3 beds,24,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2026,Apartment / Duplex,1 bed,247,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2026,All property types,2 beds,74,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2027,Apartment / Duplex,3 beds,24,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2027,All property types,1 bed,247,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2027,All property types,3 beds,24,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2026,All property types,All beds,345,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2028,All property types,1 bed,247,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2027,Apartment / Duplex,All beds,345,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2027,Apartment / Duplex,1 bed,247,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2027,All property types,2 beds,74,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2028,All property types,3 beds,24,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2028,Apartment / Duplex,2 beds,74,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2028,Apartment / Duplex,1 bed,247,,0.000000000000000,270.462609718841236,4166.448478047963363
41,1330,Abu Dhabi City,YAS ISLAND,Diva 2,2021/311211,1287,2027,All property types,All beds,345,,0.000000000000000,270.462609718841236,4166.448478047963363
